index,time,theta,speed,el_theta,CC_q_set,CC_q_eI,CC_q_OUT,CC_d_set,CC_d_eI,CC_d_OUT,VC_set,VC_eI,VC_OUT,Ia,Ib,Ic,Id,Iq,vbus,SVM_Vd,SVM_Vq,SVM_theta,SVM_tA,SVM_tB,SVM_tC
0,0.0,0.9871127009391785,62.51667022705078,0.9127774238586426,0.9666838049888611,5.438605308532715,5.281459808349609,0.0,1.653380274772644,1.9207369089126587,60.15724563598633,1.0846550464630127,0.9666838049888611,-0.16003693640232086,-1.2554609775543213,1.415497899055481,-1.3367831707000732,1.7524123191833496,22.70855140686035,1.9207369089126587,5.281459808349609,0.9667568206787109,1869,1918,3130
1,0.020833333333333332,0.9885775446891785,62.422542572021484,0.9215989112854004,0.9696070551872253,5.431885242462158,5.282553672790527,0.0,1.664425015449524,1.9098637104034424,60.15781784057617,1.08284330368042,0.9696070551872253,-0.10713520646095276,-0.9743329286575317,1.081468105316162,-1.2271937131881714,1.716265082359314,22.71063804626465,1.9098637104034424,5.282553672790527,0.9749603271484375,1902,1874,3125
2,0.041666666666666664,0.9900423884391785,62.303131103515625,0.9303584098815918,0.9738774299621582,5.425678253173828,5.28774881362915,0.0,1.6745558977127075,1.8996878862380981,60.15813446044922,1.0811272859573364,0.9738774299621582,0.023329485207796097,-0.9098617434501648,0.8865322470664978,-1.1256598234176636,1.6635241508483887,22.71295928955078,1.8996878862380981,5.28774881362915,0.9832773208618164,1962,1856,3143
3,0.0625,0.9910189509391785,62.17971420288086,0.9391674995422363,0.9784268140792847,5.420106410980225,5.29628849029541,0.0,1.6839234828948975,1.8920913934707642,60.158050537109375,1.079509973526001,0.9784268140792847,0.22730059921741486,-0.8662110567092896,0.6389104127883911,-1.0408395528793335,1.5975161790847778,22.714237213134766,1.8920913934707642,5.29628849029541,0.9919247627258301,2024,1839,3160
4,0.08333333333333333,0.9924837946891785,62.08534622192383,0.9480462074279785,0.9816027879714966,5.415221214294434,5.306661128997803,0.0,1.6927012205123901,1.8877631425857544,60.15803909301758,1.0779681205749512,0.9816027879714966,0.42117205262184143,-0.8616132736206055,0.4404411315917969,-0.9753096103668213,1.5244032144546509,22.716201782226562,1.8877631425857544,5.306661128997803,0.0011096000671386719,2092,1823,3176
5,0.10416666666666667,0.9934603571891785,61.99677276611328,0.9568667411804199,0.9845544695854187,5.411033630371094,5.317978382110596,0.0,1.7010743618011475,1.887143850326538,60.157920837402344,1.0764970779418945,0.9845544695854187,0.6327826976776123,-0.8923264741897583,0.2595437169075012,-0.930347740650177,1.4498307704925537,22.717580795288086,1.887143850326538,5.317978382110596,0.009929656982421875,2158,1810,3189
6,0.125,0.9949252009391785,61.912872314453125,0.9657301902770996,0.9873408675193787,5.407461166381836,5.328077793121338,0.0,1.7092303037643433,1.8904740810394287,60.15782928466797,1.0750930309295654,0.9873408675193787,0.8590320944786072,-1.0373756885528564,0.1783435344696045,-0.9062188267707825,1.384257197380066,22.71891975402832,1.8904740810394287,5.328077793121338,0.01878213882446289,2224,1799,3200
7,0.14583333333333334,0.9963900446891785,61.860260009765625,0.9746928215026855,0.9886053204536438,5.404464244842529,5.337862014770508,0.0,1.7173936367034912,1.8988012075424194,60.157745361328125,1.0737310647964478,0.9886053204536438,1.1668131351470947,-1.0551049709320068,-0.11170810461044312,-0.9070380926132202,1.321617603302002,22.720458984375,1.8988012075424194,5.337862014770508,0.02811717987060547,2295,1789,3210
8,0.16666666666666666,0.9973666071891785,61.82841491699219,0.9836359024047852,0.9888498187065125,5.401848316192627,5.343719005584717,0.0,1.7257599830627441,1.9116790294647217,60.15752410888672,1.0723943710327148,0.9888498187065125,1.4645209312438965,-1.3343968391418457,-0.13012395799160004,-0.9295949935913086,1.2794960737228394,22.720928192138672,1.9116790294647217,5.343719005584717,0.03731060028076172,2363,1783,3216
9,0.1875,0.9988314509391785,61.75485610961914,0.9923772811889648,0.9912465810775757,5.399479389190674,5.346839904785156,0.0,1.734456181526184,1.9277050495147705,60.1574592590332,1.0711164474487305,0.9912465810775757,1.6654481887817383,-1.433750867843628,-0.2316971868276596,-0.9662443995475769,1.2544440031051636,22.72229766845703,1.9277050495147705,5.346839904785156,0.045429229736328125,2424,1779,3220
10,0.20833333333333334,0.9998080134391785,61.60438919067383,0.0008654594421386719,0.9976052641868591,5.397237300872803,5.347411155700684,0.0,1.743550419807434,1.9456450939178467,60.157318115234375,1.0699588060379028,0.9976052641868591,1.8256337642669678,-1.5606169700622559,-0.2650167942047119,-1.0104734897613525,1.2467365264892578,22.722196578979492,1.9456450939178467,5.347411155700684,0.05275726318359375,2478,1777,3222
11,0.22916666666666666,0.0012728571891784668,61.40367889404297,0.009371106512844563,1.006636381149292,5.3949995040893555,5.34527587890625,0.0,1.7530916929244995,1.9651199579238892,60.15717315673828,1.0689616203308105,1.006636381149292,2.0009255409240723,-1.6858031749725342,-0.31512242555618286,-1.0601413249969482,1.2552556991577148,22.722347259521484,1.9651199579238892,5.34527587890625,0.06041604280471802,2534,1776,3223
