index,time,theta,speed,el_theta,CC_q_set,CC_q_eI,CC_q_eP,CC_q_OUT,CC_d_set,CC_d_eI,CC_d_eP,CC_d_OUT,VC_set,VC_eI,VC_eP,VC_OUT,Ia,Ib,Ic,Id,Iq,vbus,SVM_Vd,SVM_Vq,SVM_theta,SVM_tA,SVM_tB,SVM_tC
0,0.0,0.024710357189178467,80.34760284423828,0.17388944327831268,0.43726035952568054,7.149678707122803,0.06942879408597946,7.219107627868652,0.0,2.0362093448638916,0.09387851506471634,2.1300878524780273,80.21125030517578,0.2407851368188858,-0.006817627232521772,0.43726035952568054,0.10338329523801804,1.0168402194976807,-1.1202235221862793,-0.9387851357460022,-0.25702759623527527,19.115520477294922,2.1300878524780273,7.219107627868652,0.20836113393306732,3636,1363,2549
1,0.020833333333333332,0.026175200939178467,80.08892822265625,0.1851971298456192,0.5053728818893433,7.159187316894531,0.07606898248195648,7.235256195068359,0.0,2.0482895374298096,0.09664236009120941,2.1449317932128906,80.21097564697266,0.24087056517601013,0.006102371495217085,0.5053728818893433,0.11914723366498947,0.9975906610488892,-1.116737961769104,-0.9664235711097717,-0.25531691312789917,19.11398696899414,2.1449317932128906,7.235256195068359,0.21937145292758942,3638,1361,2415
2,0.041666666666666664,0.027640044689178467,79.74922943115234,0.19635848701000214,0.6037474274635315,7.169812202453613,0.08499734848737717,7.254809379577637,0.0,2.0604915618896484,0.09761529415845871,2.158106803894043,80.21075439453125,0.24119363725185394,0.023076249286532402,0.6037474274635315,-8.459016680717468e-05,0.8477144241333008,-0.8476299047470093,-0.9761528968811035,-0.24622608721256256,19.113462448120117,2.158106803894043,7.254809379577637,0.2301134169101715,3636,1363,2283
3,0.0625,0.029593169689178467,79.42638397216797,0.207518070936203,0.603622317314148,7.180356979370117,0.08435734361410141,7.264714241027832,0.0,2.0722222328186035,0.09384467452764511,2.166066884994507,80.21057891845703,0.2417425811290741,0.039209749549627304,0.603622317314148,-0.19659088551998138,0.4597546458244324,-0.26316380500793457,-0.9384467005729675,-0.23995107412338257,19.111928939819336,2.166066884994507,7.264714241027832,0.24118807911872864,3626,1373,2147
4,0.08333333333333333,0.031058013439178467,79.103515625,0.21857064962387085,0.620450496673584,7.191183090209961,0.08661002665758133,7.277792930603027,0.0,2.082914113998413,0.08553420752286911,2.1684482097625732,80.2103042602539,0.24251733720302582,0.05533943325281143,0.620450496673584,-0.38291552662849426,0.1571696400642395,0.22574585676193237,-0.8553420901298523,-0.2456497699022293,19.108905792236328,2.1684482097625732,7.277792930603027,0.25209933519363403,3612,1387,2013
5,0.10416666666666667,0.03252285718917847,78.8180160522461,0.22974547743797302,0.5981650352478027,7.201895713806152,0.08570020645856857,7.287595748901367,0.0,2.0917234420776367,0.0704745501279831,2.162198066711426,80.20988464355469,0.24349164962768555,0.06959342956542969,0.5981650352478027,-0.40277114510536194,-0.5672299265861511,0.9700010418891907,-0.7047454714775085,-0.2588370144367218,19.10748291015625,2.162198066711426,7.287595748901367,0.2632741630077362,3590,1409,1876
6,0.125,0.03398770093917847,78.54602813720703,0.24091367423534393,0.5995084047317505,7.213102340698242,0.08965479582548141,7.302757263183594,0.0,2.0980207920074463,0.05037971958518028,2.1484005451202393,80.2095718383789,0.24465613067150116,0.08317718654870987,0.5995084047317505,-0.5946710705757141,-0.9805647134780884,1.5752357244491577,-0.503797173500061,-0.2970394790172577,19.103607177734375,2.1484005451202393,7.302757263183594,0.2743685245513916,3563,1436,1741
7,0.14583333333333334,0.03594082593917847,78.32476043701172,0.2522183358669281,0.5611871480941772,7.2246503829956055,0.09238389879465103,7.3170342445373535,0.0,2.1012895107269287,0.02615051344037056,2.1274399757385254,80.20928955078125,0.2459753006696701,0.09422645717859268,0.5611871480941772,-0.681698739528656,-1.4787442684173584,2.16044282913208,-0.261505126953125,-0.3626517951488495,19.103273391723633,2.1274399757385254,7.3170342445373535,0.28574588894844055,3529,1470,1605
8,0.16666666666666666,0.03740566968917847,78.12867736816406,0.2633930444717407,0.5472407937049866,7.2371392250061035,0.09990911930799484,7.337048530578613,0.0,2.101381778717041,0.0007373705739155412,2.102119207382202,80.20899963378906,0.24743153154850006,0.10401611775159836,0.5472407937049866,-0.7140034437179565,-1.7344365119934082,2.448439836502075,-0.007373705506324768,-0.45185041427612305,19.101669311523438,2.102119207382202,7.337048530578613,0.29691898822784424,3507,1528,1492
9,0.1875,0.03887051343917847,77.99534606933594,0.2747047245502472,0.4937325716018677,7.250312328338623,0.10538356751203537,7.355695724487305,0.0,2.0983846187591553,-0.023978216573596,2.074406385421753,80.20970153808594,0.24898158013820648,0.1107177734375,0.4937325716018677,-0.7312126159667969,-1.9128296375274658,2.6440420150756836,0.2397821545600891,-0.5601030588150024,19.10382080078125,2.074406385421753,7.355695724487305,0.3083820343017578,3548,1663,1451
