index,time,theta,speed,el_theta,CC_q_set,CC_q_eI,CC_q_eP,CC_q_OUT,CC_d_set,CC_d_eI,CC_d_eP,CC_d_OUT,VC_set,VC_eI,VC_eP,VC_OUT,Ia,Ib,Ic,Id,Iq,vbus,SVM_Vd,SVM_Vq,SVM_theta,SVM_tA,SVM_tB,SVM_tC
0,0.0,0.17851895093917847,-3.9364473819732666,0.24531543254852295,-2.094587564468384,-0.6479164361953735,-0.0043871402740478516,-0.6523035764694214,0.0,-0.05480530112981796,-0.0005395360640250146,-0.0553448386490345,0.0,-2.173316478729248,0.07872894406318665,-2.094587564468384,-1.9986919164657593,1.1038531064987183,0.8948388695716858,0.005395360291004181,-2.0507161617279053,19.099489212036133,-0.0553448386490345,-0.6523035764694214,0.2435542345046997,2408,2591,2566
1,20.833333333333332,0.17803066968917847,-3.942261219024658,0.2458047866821289,-2.090528964996338,-0.6484860777854919,-0.0045570614747703075,-0.6530431509017944,0.0,-0.05479845032095909,5.4816344345454127e-05,-0.054743632674217224,0.0,-2.1693742275238037,0.07884522527456284,-2.090528964996338,-1.9893097877502441,1.1196563243865967,0.8696536421775818,-0.000548163428902626,-2.0449583530426025,19.09897804260254,-0.054743632674217224,-0.6530431509017944,0.24406063556671143,2408,2591,2567
2,41.666666666666664,0.17803066968917847,-3.947402000427246,0.24522340297698975,-2.0864787101745605,-0.6490945816040039,-0.004867935087531805,-0.6539624929428101,0.0,-0.05471986159682274,0.00062871805857867,-0.05409114435315132,0.0,-2.165426731109619,0.07894803583621979,-2.0864787101745605,-1.9686356782913208,1.0902063846588135,0.8784293532371521,-0.006287180352956057,-2.03779935836792,19.09804916381836,-0.05409114435315132,-0.6539624929428101,0.24347925186157227,2408,2591,2566
3,62.5,0.17803066968917847,-3.9519476890563965,0.24464201927185059,-2.0824358463287354,-0.6497639417648315,-0.005354714579880238,-0.6551186442375183,0.0,-0.05449657514691353,0.001786298700608313,-0.05271027609705925,0.0,-2.1614747047424316,0.07903895527124405,-2.0824358463287354,-1.9389259815216064,1.1654220819473267,0.7735038995742798,-0.017862986773252487,-2.028888702392578,19.098241806030273,-0.05271027609705925,-0.6551186442375183,0.2428978681564331,2408,2591,2566
4,83.33333333333333,0.17803066968917847,-3.955967426300049,0.24406063556671143,-2.078399181365967,-0.6504630446434021,-0.005593037698417902,-0.6560561060905457,0.0,-0.05419621989130974,0.0024028413463383913,-0.051793377846479416,0.0,-2.1575186252593994,0.07911934703588486,-2.078399181365967,-1.976895809173584,1.1111040115356445,0.8657917976379395,-0.024028412997722626,-2.0224688053131104,19.098052978515625,-0.051793377846479416,-0.6560561060905457,0.24231648445129395,2408,2591,2566
5,104.16666666666667,0.17803066968917847,-3.959521770477295,0.24347925186157227,-2.074368715286255,-0.6511703729629517,-0.005658483598381281,-0.6568288803100586,0.0,-0.053903885185718536,0.002338667865842581,-0.05156521871685982,0.0,-2.1535592079162598,0.07919043302536011,-2.074368715286255,-1.9854745864868164,1.0667595863342285,0.9187151193618774,-0.023386677727103233,-2.0177838802337646,19.09735107421875,-0.05156521871685982,-0.6568288803100586,0.24173510074615479,2408,2591,2566
6,125.0,0.17754238843917847,-3.980658531188965,0.24224853515625,-2.069965362548828,-0.6518920063972473,-0.005773067474365234,-0.6576650738716125,0.0,-0.05355898663401604,0.002759193768724799,-0.05079979449510574,0.0,-2.14957857131958,0.07961317151784897,-2.069965362548828,-1.9547622203826904,1.1439199447631836,0.8108422756195068,-0.02759193629026413,-2.012234687805176,19.09869384765625,-0.05079979449510574,-0.6576650738716125,0.24043643474578857,2407,2592,2565
7,145.83333333333334,0.17754238843917847,-3.9993486404418945,0.2416445016860962,-2.0655922889709473,-0.6526049375534058,-0.005703497212380171,-0.6583084464073181,0.0,-0.05324751138687134,0.002491816645488143,-0.05075569450855255,0.0,-2.1455793380737305,0.07998697459697723,-2.0655922889709473,-1.9846035242080688,1.0779767036437988,0.90662682056427,-0.024918166920542717,-2.0085573196411133,19.09940528869629,-0.05075569450855255,-0.6583084464073181,0.23983240127563477,2407,2592,2564
8,166.66666666666666,0.17754238843917847,-4.015875339508057,0.24104046821594238,-2.061245918273926,-0.6533863544464111,-0.006251490209251642,-0.6596378684043884,0.0,-0.05288180336356163,0.002925671637058258,-0.04995613172650337,0.0,-2.1415634155273438,0.08031750470399857,-2.061245918273926,-1.8770382404327393,1.1328061819076538,0.7442320585250854,-0.02925671637058258,-1.998731017112732,19.099796295166016,-0.04995613172650337,-0.6596378684043884,0.2392282485961914,2407,2592,2564
9,187.5,0.17754238843917847,-4.030488967895508,0.24043643474578857,-2.0569231510162354,-0.6542370319366455,-0.006805241107940674,-0.6610422730445862,0.0,-0.052455104887485504,0.003413588274270296,-0.049041517078876495,0.0,-2.137532949447632,0.0806097760796547,-2.0569231510162354,-1.8971052169799805,1.1309186220169067,0.7661865949630737,-0.034135881811380386,-1.9888707399368286,19.09954833984375,-0.049041517078876495,-0.6610422730445862,0.2386242151260376,2406,2593,2564
10,208.33333333333334,0.17705410718917847,-4.047913551330566,0.23922467231750488,-2.0525267124176025,-0.6551428437232971,-0.007246637251228094,-0.6623894572257996,0.0,-0.052032310515642166,0.0033823696430772543,-0.04864994063973427,0.0,-2.1334850788116455,0.08095826953649521,-2.0525267124176025,-1.9064586162567139,1.080657958984375,0.8258006572723389,-0.03382369503378868,-1.980060338973999,19.099803924560547,-0.04864994063973427,-0.6623894572257996,0.2373955249786377,2406,2593,2563
11,229.16666666666666,0.17705410718917847,-4.063321113586426,0.2386150360107422,-2.0481553077697754,-0.6560713052749634,-0.007427716162055731,-0.6634989976882935,0.0,-0.05164138600230217,0.003127399832010269,-0.0485139861702919,0.0,-2.1294217109680176,0.08126641809940338,-2.0481553077697754,-1.9286694526672363,1.104442834854126,0.8242263793945312,-0.03127399832010269,-1.9738781452178955,19.099910736083984,-0.0485139861702919,-0.6634989976882935,0.23678576946258545,2406,2593,2562
12,250.0,0.17705410718917847,-4.0769453048706055,0.2380051612854004,-2.0438058376312256,-0.6570065021514893,-0.007481813430786133,-0.6644883155822754,0.0,-0.05132504552602768,0.00253072427585721,-0.04879432171583176,0.0,-2.125344753265381,0.08153890073299408,-2.0438058376312256,-1.931118130683899,1.0734546184539795,0.8576634526252747,-0.025307241827249527,-1.9689877033233643,19.100065231323242,-0.04879432171583176,-0.6644883155822754,0.2361760139465332,2405,2594,2562
13,270.8333333333333,0.17705410718917847,-4.088992595672607,0.2373955249786377,-2.039475917816162,-0.6579718589782715,-0.007722747512161732,-0.6656945943832397,0.0,-0.05101251229643822,0.00250025256536901,-0.04851226136088371,0.0,-2.121255874633789,0.0817798525094986,-2.039475917816162,-1.8856396675109863,1.1325949430465698,0.7530447244644165,-0.025002526119351387,-1.96224844455719,19.100141525268555,-0.04851226136088371,-0.6656945943832397,0.2355663776397705,2405,2594,2561
14,291.6666666666667,0.17705410718917847,-4.099645614624023,0.23678576946258545,-2.035163402557373,-0.6589949727058411,-0.008185016922652721,-0.6671800017356873,0.0,-0.05065929889678955,0.0028256927616894245,-0.047833606600761414,0.0,-2.1171562671661377,0.08199290931224823,-2.035163402557373,-1.8540198802947998,1.140122652053833,0.7138972878456116,-0.02825692668557167,-1.9533132314682007,19.100330352783203,-0.047833606600761414,-0.6671800017356873,0.23495662212371826,2405,2594,2561
15,312.5,0.17705410718917847,-4.109065532684326,0.2361760139465332,-2.0308659076690674,-0.6600521206855774,-0.00845712423324585,-0.6685092449188232,0.0,-0.05025550723075867,0.003230322850868106,-0.04702518507838249,0.0,-2.1130471229553223,0.08218131214380264,-2.0308659076690674,-1.8819606304168701,1.1600754261016846,0.721885085105896,-0.032303228974342346,-1.9462946653366089,19.099960327148438,-0.04702518507838249,-0.6685092449188232,0.23434686660766602,2405,2594,2560
16,333.3333333333333,0.17656582593917847,-4.129972457885742,0.2353649139404297,-2.026317834854126,-0.6611384749412537,-0.008690619841217995,-0.6698290705680847,0.0,-0.049773119390010834,0.0038590996991842985,-0.045914020389318466,0.0,-2.108917236328125,0.0825994461774826,-2.026317834854126,-1.8634228706359863,1.1833138465881348,0.680108904838562,-0.03859099745750427,-1.9394116401672363,19.09957504272461,-0.045914020389318466,-0.6698290705680847,0.2334880828857422,2404,2595,2560
17,354.1666666666667,0.17656582593917847,-4.1484599113464355,0.23473918437957764,-2.0217995643615723,-0.6622017025947571,-0.00850590504705906,-0.6707075834274292,0.0,-0.04927556961774826,0.003980383276939392,-0.04529518634080887,0.0,-2.104768753051758,0.08296919614076614,-2.0217995643615723,-1.921215295791626,1.1613991260528564,0.75981605052948,-0.03980383276939392,-1.936740517616272,19.09935188293457,-0.04529518634080887,-0.6707075834274292,0.23286259174346924,2404,2595,2560
18,375.0,0.17656582593917847,-4.164807319641113,0.2341136932373047,-2.017307996749878,-0.6632420420646667,-0.00832291878759861,-0.6715649366378784,0.0,-0.048756636679172516,0.004151453729718924,-0.044605184346437454,0.0,-2.1006040573120117,0.08329614251852036,-2.017307996749878,-1.8941692113876343,1.1791855096817017,0.7149835824966431,-0.04151453450322151,-1.9340788125991821,19.09939193725586,-0.044605184346437454,-0.6715649366378784,0.23223698139190674,2404,2595,2559
19,395.8333333333333,0.17656582593917847,-4.179262638092041,0.23348820209503174,-2.0128395557403564,-0.6642872095108032,-0.00836117286235094,-0.6726483702659607,0.0,-0.04814843460917473,0.004865626338869333,-0.04328280687332153,0.0,-2.0964248180389404,0.08358524739742279,-2.0128395557403564,-1.851146936416626,1.2263444662094116,0.6248024702072144,-0.04865626245737076,-1.9292278289794922,19.0992488861084,-0.04328280687332153,-0.6726483702659607,0.23161137104034424,2404,2595,2559
20,416.6666666666667,0.17607754468917847,-4.1974687576293945,0.23233377933502197,-2.0082781314849854,-0.6653737425804138,-0.00869212206453085,-0.674065887928009,0.0,-0.04749101772904396,0.005259343422949314,-0.04223167523741722,0.0,-2.0922274589538574,0.08394937217235565,-2.0082781314849854,-1.8204827308654785,1.1580173969268799,0.6624653935432434,-0.05259343236684799,-1.9213569164276123,19.099063873291016,-0.04223167523741722,-0.674065887928009,0.23043644428253174,2403,2596,2558
21,437.5,0.17607754468917847,-4.21356725692749,0.23170137405395508,-2.0037424564361572,-0.6664621233940125,-0.008707118220627308,-0.6751692295074463,0.0,-0.04684479907155037,0.00516976322978735,-0.041675034910440445,0.0,-2.0880138874053955,0.08427134156227112,-2.0037424564361572,-1.875105857849121,1.1639407873153687,0.7111650705337524,-0.05169763043522835,-1.9166712760925293,19.09842300415039,-0.041675034910440445,-0.6751692295074463,0.22980403900146484,2403,2596,2558
22,458.3333333333333,0.17607754468917847,-4.227802753448486,0.23106896877288818,-1.999229907989502,-0.6675431728363037,-0.008648562245070934,-0.6761917471885681,0.0,-0.04619660973548889,0.005185524933040142,-0.041011083871126175,0.0,-2.0837860107421875,0.08455605059862137,-1.999229907989502,-1.8607563972473145,1.19100821018219,0.6697481870651245,-0.05185524746775627,-1.9127442836761475,19.09833335876465,-0.041011083871126175,-0.6761917471885681,0.22917163372039795,2403,2596,2557
23,479.16666666666663,0.17607754468917847,-4.240390300750732,0.2304365634918213,-1.994737982749939,-0.6685893535614014,-0.008369219489395618,-0.6769585609436035,0.0,-0.04566679149866104,0.004238560795783997,-0.041428230702877045,0.0,-2.079545736312866,0.08480780571699142,-1.994737982749939,-1.9016056060791016,1.0993887186050415,0.8022168874740601,-0.042385607957839966,-1.911045789718628,19.098371505737305,-0.041428230702877045,-0.6769585609436035,0.22853922843933105,2402,2597,2557
24,500.0,0.17607754468917847,-4.25152063369751,0.22980403900146484,-1.990263819694519,-0.6696263551712036,-0.0082962391898036,-0.6779226064682007,0.0,-0.04513737931847572,0.004235303495079279,-0.04090207442641258,0.0,-2.075294256210327,0.08503041416406631,-1.990263819694519,-1.83701491355896,1.2154247760772705,0.6215901374816895,-0.042353034019470215,-1.907301425933838,19.097335815429688,-0.04090207442641258,-0.6779226064682007,0.22790682315826416,2402,2597,2556
25,520.8333333333334,0.17607754468917847,-4.2613630294799805,0.22917163372039795,-1.9858057498931885,-0.6706440448760986,-0.008141422644257545,-0.6787854433059692,0.0,-0.044589564204216,0.004382527898997068,-0.04020703583955765,0.0,-2.071033000946045,0.08522725850343704,-1.9858057498931885,-1.8567734956741333,1.2125823497772217,0.6441911458969116,-0.04382527619600296,-1.9043915271759033,19.096895217895508,-0.04020703583955765,-0.6787854433059692,0.22727441787719727,2402,2597,2556
26,541.6666666666666,0.17607754468917847,-4.270066261291504,0.22853922843933105,-1.9813616275787354,-0.6716545820236206,-0.008084475994110107,-0.6797390580177307,0.0,-0.044018469750881195,0.004568747244775295,-0.039449721574783325,0.0,-2.066762924194336,0.08540132641792297,-1.9813616275787354,-1.8350529670715332,1.205285906791687,0.6297670602798462,-0.0456874705851078,-1.9005168676376343,19.09686279296875,-0.039449721574783325,-0.6797390580177307,0.22664201259613037,2402,2597,2555
27,562.5,0.17558926343917847,-4.286631107330322,0.2290276288986206,-1.9767438173294067,-0.672630250453949,-0.007805478759109974,-0.6804357171058655,0.0,-0.04348411411046982,0.0042748525738716125,-0.039209261536598206,0.0,-2.062476396560669,0.08573262393474579,-1.9767438173294067,-1.8730350732803345,1.1761367321014404,0.6968982219696045,-0.042748525738716125,-1.8986890316009521,19.09784698486328,-0.039209261536598206,-0.6804357171058655,0.22709691524505615,2402,2597,2556
28,583.3333333333334,0.17558926343917847,-4.301278591156006,0.22838401794433594,-1.9721494913101196,-0.6735588312149048,-0.007428860757499933,-0.6809877157211304,0.0,-0.042991433292627335,0.003941441886126995,-0.039049990475177765,0.0,-2.0581750869750977,0.08602557331323624,-1.9721494913101196,-1.8754278421401978,1.1787275075912476,0.6967003345489502,-0.0394144169986248,-1.8978608846664429,19.098180770874023,-0.039049990475177765,-0.6809877157211304,0.22645330429077148,2402,2597,2555
